78	3	14	21	"Princeton RealValue Brush Sets #9137 Golden Taklon - Set of 6"	"A selection of 6 Golden Taklon short handle brushes. Gold Taklon is soft, synthetic and best suited for watercolor, some artists also use it for acrylic or tempera.  Set includes: #1 Round, #3 Round, #5 Round, #2 Shader, #4 Shader, #6 Shader."	"princeton-realvalue-brush-sets-9137-golden-taklon-set-of-6"
79	3	14	21	"Princeton RealValue Brush Sets #9139 Golden Taklon - Set of 5"	"A selection of 5 Golden Taklon short handle brushes. Gold Taklon is soft, synthetic and best suited for watercolor. Some artists also use it for acrylic or tempera.  Set includes: #2 Round, #4 Round, #6 Round, ¼” Angle Shader, ½” Angle Shader."	"princeton-realvalue-brush-sets-9139-golden-taklon-set-of-5"
80	3	14	21	"Princeton RealValue Brush Sets #9140 White Taklon - Set of 6"	"A nice selection of 6 White Taklon brushes - versatile, particularly when paint is applied in a ‘wet’ form – great for washes, staining, and watercolor.  Set includes: #3/0 Round, #2 Round, #1 Liner, #4 Shader, #6 Shader, ¾” Wash."	"princeton-realvalue-brush-sets-9140-white-taklon-set-of-6"
81	3	14	21	"Princeton RealValue Brush Sets #9141 Golden Taklon - Set of 7"	"A thoughtfully selected set of 7 Golden Taklon brushes. Gold Taklon is soft, synthetic and best suited for watercolor, some artists also use it for acrylic or termpera.  Set includes: #5/0 Round, #0 Round, #5 Round, #2 Liner, #2 Shader, #8 Shader, 3/4"" Wash."	"princeton-realvalue-brush-sets-9141-golden-taklon-set-of-7"
82	3	14	21	"Princeton RealValue Brush Sets #9143 Golden Taklon - Set of 7"	"A nice selection of 7 Golden Taklon short handle brushes. Gold Taklon is soft, synthetic and best suited for watercolor, some artists also use it for acrylic or tempera.  Set includes: #2 Round, #4 Round, #00 Liner, #2 Shader, #6 Shader, ¼” Angle Shader, ¾” Wash."	"princeton-realvalue-brush-sets-9143-golden-taklon-set-of-7"
83	3	14	21	"Princeton RealValue Brush Sets #9144 White Taklon - Set of 5"	"A basic selection of 5 White Taklon brushes– great for washes, staining, and watercolor.  Set includes : #1 Round, #4 Round, #6 Shader, 5/8” Wash, 1” Wash."	"princeton-realvalue-brush-sets-9144-white-taklon-set-of-5"
84	3	14	21	"Princeton RealValue Brush Sets #9146 Golden Taklon - Set of 4"	"A selection of 4 Golden Taklon short handle brushes. Gold Taklon is soft, synthetic and best suited for watercolor, some artists also use it for acrylic or tempera.  Set includes: #4 Round, #8 Round, ½” Wash, #1 Wash."	"princeton-realvalue-brush-sets-9146-golden-taklon-set-of-4"
85	3	14	21	"Princeton RealValue Brush Sets #9147 White Taklon - Set of 4"	"A workhorse selection of 4 white taklon brushes - versatile particularly when paint is applied in a ‘wet’ form – great for washes, staining, and watercolor.  Set includes: #6 Round, #8 Bright, #6 Filbert, #12 Flat."	"princeton-realvalue-brush-sets-9147-white-taklon-set-of-4"
86	3	14	21	"Princeton RealValue Brush Sets #9148 Combination - Set of 6"	"This set includes a combination of 6 natural and synthetic hair brushes. Ideal for ‘mixed’ media or the artist who just can’t decide.  Set includes: #2 Sable Round, #4 White Taklon, #4 White Taklon Filbert, #8 Bristle Bright, #6 Bristle Round, #12 Bristle Filbert"	"princeton-realvalue-brush-sets-9148-combination-set-of-6"
87	3	14	21	"Princeton RealValue Brush Sets #9151 White Taklon - Set of 5"	"A nice selection of 5 White Taklon brushes, versatile particularly when paint is applied in a ""wet"" form - great for washes, staining, and watercolor.  Set includes: #8 Round, #2 Liner, 1/2"" Angle Shader, 1/2"" Wash, 3/4"" Wash"	"princeton-realvalue-brush-sets-9151-white-taklon-set-of-5"
88	3	14	21	"Princeton RealValue Brush Sets #9152 White Taklon - Set of 5"	"A nice selection of 5 White Taklon brushes, versatile particularly when paint is applied in a ""wet"" form - great for washes, staining, and watercolor.  Set includes: #2 Round, #8 Round, #12 Round, 3/4"" Stroke, 1/2"" Wash."	"princeton-realvalue-brush-sets-9152-white-taklon-set-of-5"
89	3	14	21	"Princeton RealValue Brush Sets #9153 Golden Taklon - Set of 6"	"A nice selection of 6 Golden Taklon brushes. Gold Taklon is soft, synthetic and best suited for watercolor, some artists also use if for acrylic or tempera.  Set includes: #1 Round, #6 Round, #12 Round, #2 Liner, 1/2"" Angle Shader, 3/4"" Wash."	"princeton-realvalue-brush-sets-9153-golden-taklon-set-of-6"
90	3	14	21	"Princeton RealValue Brush Sets #9154 Bristle - set of 7"	"Features a full array of 7 long handled White Taklon brushes.  Set includes: #2 Round, #6 Round, #6 Fan, #8 Filbert, #6 Angle, #10 Flat, #6 Bright"	"princeton-realvalue-brush-sets-9154-bristle-set-of-7"
91	3	14	21	"Princeton RealValue Brush Sets #9155 White Taklon - Set of 5"	"Synthetic white taklon hair is versatile, particularly when paint is applied in a ‘wet’ form – great for washes, staining, and watercolor.  Set includes: #1 Round, #6 Round, #6 Bright, #8 Filbert, #12 Flat."	"princeton-realvalue-brush-sets-9155-white-taklon-set-of-5"
92	3	14	21	"Princeton RealValue Brush Sets #9156 White Taklon - Set of 6"	"A full array of 6 long handled synthetic white taklon brushes - great for washes, staining, and watercolor.  Set includes: #2 Round, #6 Round, #2 Fan, #4 Filbert, #4 Angle, #10 Flat."	"princeton-realvalue-brush-sets-9156-white-taklon-set-of-6"
93	3	14	21	"Princeton RealValue Brush Sets #9170 Golden Taklon - Set of 5"	"A nice selection of 5 short handled Golden Taklon brushes. Gold Taklon is soft, synthetic and best suited for watercolor. Some artists also use it for acrylic or tempera.   Set includes: #3/0 Round, #3 Round, #20/0 Liner, #12/0 Fan, #0 Angle Shader."	"princeton-realvalue-brush-sets-9170-golden-taklon-set-of-5"
94	3	14	21	"Princeton RealValue Brush Sets #9171 Golden Taklon - Set of 4"	"A nice selection of 4 short handled Golden Taklon brushes. Gold Taklon is soft, synthetic and best suited for watercolor, some artists also use it for acrylic or tempera.  Set includes: #1 Round, #4 Round, ¼” Wash, ½” Flat."	"princeton-realvalue-brush-sets-9171-golden-taklon-set-of-4"
95	3	14	21	"Princeton RealValue Brush Sets #9172 Golden Taklon - Set of 4"	"A nice selection of 4 short handled Golden Taklon brushes. Gold Taklon is soft, synthetic and best suited for watercolor, some artists also use it for acrylic or tempera.  Set includes: #3 Round, #1 Liner, #4 Shader, 1/2"" Wash."	"princeton-realvalue-brush-sets-9172-golden-taklon-set-of-4"
96	3	14	21	"Princeton RealValue Brush Sets #9173 Golden Taklon - Set of 4"	"A nice selection of 4 short handled Golden Taklon brushes. Gold Taklon is soft, synthetic and best suited for watercolor, some artists also use it for acrylic or tempera.  Set includes: #3 Round, #2 Liner, #6 Shader, 1/4"" Angle Shader."	"princeton-realvalue-brush-sets-9173-golden-taklon-set-of-4"
97	3	14	21	"Princeton RealValue Brush Sets #9174 White Taklon - Set of 5"	"A nice selection of 5 short handled White Taklon brushes, versatile particularly when paint is applied in a ""wet"" form - great for washes, staining, and watercolor.  Set includes: #3/0 Round, #2 Round, #4 Round, #2 Flat, #6 Flat."	"princeton-realvalue-brush-sets-9174-white-taklon-set-of-5"
98	3	14	21	"Princeton RealValue Brush Sets #9180 Stencil - Set of 4"	"A nice selection of 4 short handled Stencil brushes in various sizes.  Set includes: #2, #4, #6 and #8 Stencils"	"princeton-realvalue-brush-sets-9180-stencil-set-of-4"
99	3	14	21	"Princeton RealValue Brush Sets #9181 Golden Taklon - Set of 4"	"A nice selection of 4 short handled Golden Taklon brushes. Gold Taklon is soft, synthetic and best suited for watercolor, some artists also use it for acrylic or tempera.  Set includes: #4 Round, #4 Shader, #6 Shader, #10 Shader."	"princeton-realvalue-brush-sets-9181-golden-taklon-set-of-4"
100	3	14	21	"Princeton RealValue Brush Sets #9182 White Taklon - Set of 4"	"A nice selection of 4 short handled White Taklon brushes, versatile particularly when paint is applied in a ""wet"" form - great for washers, staining, and watercolor.  Set includes: #4 Round, #2 Fan, #6 Filbert, #10 Flat."	"princeton-realvalue-brush-sets-9182-white-taklon-set-of-4"
101	3	14	21	"Princeton RealValue Brush Sets #9183 Bristle - Set of 4"	"These thoughtfully selected value brush sets feature collections of quality brushes at great prices. The brushes are grouped by media and intended use.  Set includes: #3 Round, #6 Shader, #6 Filbert, #8 Flat."	"princeton-realvalue-brush-sets-9183-bristle-set-of-4"
102	3	14	21	"Princeton RealValue Brush Sets #9184 Golden Taklon - Set of 5"	"A nice selection of 5 short handled Golden Taklon brushes. Gold Taklon is soft, synthetic and best suited for watercolor. Some artists also use it for acrylic or tempera.  Set includes: #2 Round, #1 Liner, 1/4"" Grainer, #2 Filbert, #3 Flat Shader."	"princeton-realvalue-brush-sets-9184-golden-taklon-set-of-5"
103	3	14	21	"Princeton Snap Brush Set 1, 9650 Golden Taklon, 3 Pieces"	"This 3 piece GoldenTaklon, short handle brush set from Princeton includes the following from the 9650 brush series:  Filbert 8, Round 10, Angle Shader 3/4"""	"princeton-snap-brush-set-1-9650-golden-taklon-3pc"
104	3	14	21	"Princeton Snap Brush Set 2, 9650 Golden Taklon, 3 Pieces"	"This 3 piece GoldenTaklon, short handle brush set from Princeton includes the following from the 9650 brush series:Round 6, Round 4, Stroke 3/4"""	"princeton-snap-brush-set-2-9650-golden-taklon-3pc"
105	3	14	21	"Princeton Snap Brush Set 4, 9700 Natural Bristle, 3 Pieces"	"3 piece Princeton Snap brush set. This Natural Bristle, long handle brush set from Princeton includes the following from the 9700 brush series:  Bristle, Round 4, Flat 6, Bright 8"	"princeton-snap-brush-set-4-9700-natural-bristle-3pc"
106	3	14	21	"Princeton Snap Brush Set 5, 9800 White Taklon, 3 Pieces"	"3 piece Princeton Snap brush set. This White Taklon, long handle brush set from Princeton includes the following from the 9800 brush series:  Bright 6, Filbert 6, Round 8"	"princeton-snap-brush-set-5-9800-white-taklon-3pc"
107	3	14	21	"Princeton Snap Brush Set 3, 9850 White Taklon, 4 Pieces"	"4 piece Princeton Snap brush set. This White Taklon, short handle brush set from Princeton includes the following from the 9850 brush series:  Round 0, Round 2, Round 6, and Angle Shader 3/4"""	"princeton-snap-brush-set-3-9850-white-taklon-4pc"
108	3	13	22	"Yasutomo Niji Waterbrushes"	"Waterbrushes are innovative painting tools that are portable, convenient, and easy to use! Simply fill the waterbrush with water, squeeze to moisten the tip, and squeeze to dispense more water as you paint."	"yasutomo-niji-waterbrushes"
109	3	13	21	"Princeton Series 2750, Flat Watercolor Mops"	"Princeton 2750 Series Flat Watercolor Mops are available in four sizes; 1/4"", 1/2"", 3/4"" and 1"". They hold a lot of water, perfect for washes of color."	"princeton-2750-series-flat-watercolor-mops"
110	3	13	21	"Princeton Series 2900, Hake Brushes"	"Princeton 2900 Series Hake Brushes feature long wooden handles and come in three sizes. Best for applying gesso and washes."	"princeton-2900-series-hake-brushes"
111	3	13	21	"Princeton Series 3050 Mini Brushes"	"The fat circumference and comfortable no slip surface of the 3050 mini brush handle makes it an ideal 'scalpel' for projects that demand a surgeon's precision."	"princeton-series-3050-mini-brushes"
112	5	19	23	"Koh-I-Noor Polycolor Drawing Pencils - Set of 24"	"Oil-based, colored pencils are rich, smooth, and easy to overlay. Koh-I-Noor Polycolor pencils are encased in California cedar. Sets are encased in a metal tin. This Polycolor Colored Pencil Set Contains the Following Colors: White,  Yellow, Dark Yellow, Orange, 
Vermilion, Carmine, Bordeaux-Red, Pink, 
Light Violet, Violet, Cobalt Blue, Light Blue, Dark Blue, Prussian Blue, Bice Green, Pea Green, Grass Green, Dark Green, Dark Ochre, Indian Brown, Brown, Dark Brown, Grey, Black."	"koh-i-noor-polycolor-dry-color-drawing-pencils-set-of-24"
113	5	19	24	"Sargent Art Half-Size Colored Pencils - 12 Ct."	"Pre-sharpened quality pencils in bright, vibrant colors make up this 12 count package. Pencils are round and approximately 3-1/2"" long with 3.3mm leads. They have a smooth color laydown, and are great for little artists while traveling. Non-toxic."	"sarget-half-size-colored-pencils-12-ct"
114	5	19	24	"Sargent Art Supreme Pencil Set - 50 Ct."	"This 50 piece set of assorted art pencils allows your creativity to run wild. Set includes 10 each of the following: *Coloring Pencils (3mm lead, 7"" long, pre-sharpened) - White, Orange, Yellow, Pink, Light Blue, Green, Light Green, Red, Black, Wine Red *Drawing Pencils (1.9 - 2.9mm leads, 7"" long, unsharpened)- H, 2H, 3H, 4H, 5H, B, 2B, 3B, 4B, 5B * Watercolor Pencils (3.8mm lead, 7"" long, pre-sharpened) - Orange, Red, Black, Purple, Pink, Light Green, Green, Blue, Yellow, Brown *Charcoal Pencils (3.8mm lead, 7"" long, unsharpened) *Metallic Pencils (3mm lead, 7"" long, pre-sharpened) - Gold, Green Mauve, Blue, Black, Brown, Violet Ash, Silver, Olive Way, Rose Bengal"	"sargent-artist-pencil-set-50-ct"
115	5	19	24	"Sargent Colored Pencils - 120 Ct."	"These non-toxic colored pencils have excellent color vibrancy to create your unique designs. Pre-sharpened and approximately 7"" long with thick 3.3mm leads."	"sargent-colored-pencils-120-ct"
116	5	19	25	"Prismacolor Premier Colored Pencils - Set of 12"	"These high quality, popular colored pencils are available in more places in the U.S. than any other colored pencil. Colors include primary hues, mid-tones, grays, neons and metallics. They have soft, thick leads, unmatched in brilliance, point strength and blending quality. Their permanent pigments in wax binder resist fading, and due to a special bonding process, they also resist crumbling. The round cedar wood case is finished to match lead color. Set of 12 includes:  Apple Green, Black, Canary Yellow, Crimson Red, Dark Brown, Grass Green, Orange,  Sienna Brown, True Blue, Violet, Violet Blue, White"	"prismacolor-premier-colored-pencils-set-of-12"
117	5	19	25	"Prismacolor Premier Colored Pencils - Set of 24"	"These high quality, popular colored pencils are available in more places in the U.S. than any other colored pencil. Colors include primary hues, mid-tones, grays, neons and metallics. They have soft, thick leads, unmatched in brilliance, point strength and blending quality. Their permanent pigments in wax binder resist fading, and due to a special bonding process, they also resist crumbling. The round cedar wood case is finished to match lead color.  Set of 24 includes: Indigo Blue, True Blue, Cerulean Blue, Dark Green, Grass Green, True Green, Apple Green, Canary Yellow, Orange, Poppy Red, Crimson Red, Pink, Violet, Violet Blue, Black, Tuscan Red, White, Peach, Sienna Brown, Dark Brown, Mulberry, Spanish Orange, Parma Violet, Goldenrod"	"prismacolor-premier-colored-pencils-set-of-24"
118	5	19	25	"Prismacolor Premier Colored Pencils - Set of 36"	"These high quality, popular colored pencils are available in more places in the U.S. than any other colored pencil. Colors include primary hues, mid-tones, grays, neons and metallics. They have soft, thick leads, unmatched in brilliance, point strength and blending quality. Their permanent pigments in wax binder resist fading, and due to a special bonding process, they also resist crumbling. The round cedar wood case is finished to match lead color.  Set includes: Cream, Canary Yellow, Yellow Orange, Spanish Orange, Goldenrod, Orange, Poppy Red, Carmine Red, Crimson Red, Process Red, Mulberry, Pink, Light Peach, Peach, Parma Violet, Violet, Violet Blue, Ultramarine Blue, True Blue, Cerulean Blue, Indigo Blue, Light Aqua, Chartreuse,
Apple Green, True Green, Grass Green, Olive Green,
Dark Green, Light Umber, Sienna Brown, Tuscan Red, Dark Brown, Black, White, Metallic Silver, Metallic Gold"	"prismacolor-premier-colored-pencils-set-of-36"
119	5	19	25	"Prismacolor Premier Ebony Graphite Pencils"	"Prismacolor Ebony Pencils have been a longtime favorite of artists' for good reason, perfect for sketching, portrait work, and illustrations. These pencils feature smooth, jet black graphite leads that blend easily to produce thick, dark lines. Box of 12 pencils."	"prismacolor-ebony-box"
120	5	19	23	"Koh-I-Noor Toison D'or Technical Graphite Pencils"	"Toison D'Or Pencils are a fine graphite pencil with high opacity and a smooth finish, but also allow for clean erasure. A full range of hardness and softness is available. Each pencil is encased in California Cedar with a glossy black finish."	"koh-i-noor-toison-d-or-technical-graphite-pencils"
121	5	19	26	"Staedtler Mars Lumograph Drawing Pencils"	"Fine quality pencils in precisely differentiated degrees, these are ideal for drawing, writing and drafting. The high-quality lead will not crumble or create dust, and has excellent reproduction qualities. It is bonded to California cedar over the entire length of the pencil, ensuring that any breakage is checked at the point. Each pencil features a dark blue polished finish with a black cap and white ring. "	"staedtler-mars-lumograph-drawing-pencils"
122	5	19	26	"Staedtler Mars Lumograph Drawing Pencils - Set of 6"	"Fine quality pencils in precisely differentiated degrees. Ideal for drawing, writing and drafting. The high-quality lead will not crumble or create dust, and has excellent reproduction qualities. It is bonded to California cedar over the entire length of the pencil, ensuring that any breakage is checked at the point. Each pencil features a dark blue polished finish with a black cap and white ring.  Set of 6 includes: 8B, 7B, 6B, 4B, 2B, HB. Packed in an attractive metal tin."	"staedtler-mars-lumograph-drawing-pencils-set-of-6-soft-degrees"
123	5	19	26	"Staedtler Mars Lumograph Drawing Pencils - Set of 12"	"Fine quality pencils in precisely differentiated degrees. Ideal for drawing, writing and drafting. The high-quality lead will not crumble or create dust, and has excellent reproduction qualities. It is bonded to California cedar over the entire length of the pencil, ensuring that any breakage is checked at the point. Each pencil features a dark blue polished finish with a black cap and white ring packed in an attractive metal tin.  Set of 12 includes: 6B, 5B, 4B,
3B, 2B, B, HB, F, H, 2H, 3H, 4H."	"staedtler-mars-lumograph-drawing-pencils-set-of-12-soft-degrees"
124	5	19	27	"General's Pencil #25 Graphite Drawing Kit - 10 piece set"	"This kit contains ten assorted degrees of Kimberly #525 graphite drawing pencils, a sharpener and eraser in a reusable tray. The #25 Graphite Drawing Kit Includes: 8B, 6B, 4B, 3B, 2B, B, HB, F, 2H, 4H."	"general-s-pencil-25-graphite-drawing-kit-10-piece-set"
125	5	19	23	"Koh-I-Noor Toison D'or Sketching Graphite Pencils - Set of 12"	"Toison D'Or Pencils are a fine graphite pencil with high opacity and a smooth finish, but also allow for clean erasure. A full range of hardness and softness is available, each pencil encased in California Cedar with a glossy black finish. The 12 piece set comes in an attractive tin and contains one each: 8B, 7B, 6B, 5B, 4B, 3B, 2B, B, HB, F, H, 2H."	"koh-i-noor-toison-d-or-sketching-graphite-pencils-set-of-12"
126	5	19	23	"Koh-I-Noor Toison D'or Technical Graphite Pencils - Set of 12"	"Toison D'Or Pencils are a fine graphite pencil with high opacity and a smooth finish, but also allow for clean erasure. A full range of hardness and softness is available, each pencil encased in California Cedar with a glossy black finish.  The 12 piece set comes in an attractive tin and contains one each of the following: 10H, 9H, 8H, 7H, 6H, 5H, 4H, 3H, 2H, H, HB, F."	"koh-i-noor-toison-d-or-technical-graphite-pencils-set-of-12"
127	5	19	23	"Koh-I-Noor Gioconda Soft Pastel Pencils - Set of 12"	"Gioconda pastel pencils are professional quality color in a pencil form. Same advantages of a soft pastel without the messy fingers – smudging is however still allowed. Koh-I-Noor Gioconda pencils are encased in California cedar. Sets are encased in a metal tin. The Gioconda Soft Pastels Include the following colors: Zinc White, Zinc Yellow, Dark Orange, Old Rose, Carmine, Violet, Ultramarine Medium, Azure Blue, Permanent Green Light,  
Chromium Oxide Bright, Caput Mortuum Dark, 
Bone Black."	"koh-i-noor-gioconda-soft-pastel-pencils-set-of-12"
128	5	19	23	"Koh-I-Noor Gioconda Soft Pastel Pencils - Set of 24"	"Gioconda pastel pencils are professional quality color in a pencil form. Same advantages of a soft pastel without the messy fingers – smudging is however still allowed. Koh-I-Noor Gioconda pencils are encased in California cedar. Sets are encased in a metal tin.  This Set includes the following Colors: 
Zinc Yellow, Naples Yellow, Dark Orange, Old Rose ,
Carmine, Light Violet, Carmine Violet, Violet, Ice Blue, Dark Ultramarine, Azure Blue, Permanent Green Light, Hooker's Green, Chromium Oxide Bright, Grass Green, Chromium Oxide Green, 
Flesh, English Red, Sienna, Caput Mortuum Dark, Pearl Grey, Bone Black."	"koh-i-noor-gioconda-soft-pastel-pencils-set-of-24"
129	5	19	23	"Koh-I-Noor Gioconda Soft Pastel Pencils - Set of 36"	"Gioconda pastel pencils are professional quality color in a pencil form. Same advantages of a soft pastel without the messy fingers – smudging is however still allowed. Koh-I-Noor Gioconda pencils are encased in California cedar. Sets are encased in a metal tin.  This Gioconda Soft Pastel Set Includes the Following Colors: Bone Black, Steel Grey, Pearl Grey, Light Grey, Caput Mortuum Light, Van Dyke Brown, Roadeer Brown, Sienna, English Red, Sienna Natural, Permanent Green Dark, Hooker's Green, 
Chromium Oxide Green, Grass Green, Chromium Oxide Bright, Permanent Green Light, Paris Blue, Azure Blue, Ultramarine Medium, Dark Ultramarine, 
Light Ultramarine, Ice Blue, Bluish Violet, Violet, 
Carmine Madder, Light Violet, Carmine, Old Rose, Dark Orange, Light Orange, Flesh, Naples Yellow, Light Ochre, Zinc Yellow, Lemon Yellow, Zinc White."	"koh-i-noor-gioconda-soft-pastel-pencils-set-of-36"
130	5	19	28	"Primo Charcoal Pencils Euro Blend - 4 Pack"	"Primo Euro Blend Charcoal is a smooth, unique formula that feels and draws differently than original charcoal.  The set includes three degrees of Primo Black, 3B, B, and HB along with General's Primo Bianco (white)."	"primo-charcoal-pencils-euro-blend-4-pack"
131	5	19	27	"General's Charcoal Pencil Set - 4 Pack"	"This set contains four charcoal pencils in three different degrees (6B, 4B, 2B) plus a Charcoal White pencil. General's extra-smooth artist quality charcoal pencils can be used to achieve intense blacks and to create beautiful blended sketches. General's Charcoal White can be used to highlight black charcoal drawings, or can be used alone on dark papers for a unique look. The bonus sharpener is designed with the artist in mind and has a special steel blade angled to restore softer pencils."	"general-s-charcoal-pencil-set-4-pack"
132	5	19	29	"Wolff's Carbon Pencils - Set of 4"	"Rich black matte tones are achieved with these velvety textured carbon pencils. The dramatic characteristic of charcoal meets the sharp lines of graphite for the best of both worlds. Perfect for rapid and expressive sketches, drawing and tonal work, one each of four grades - B, 2B, 4B and 6B in a multi-pack."	"wolff-s-carbon-pencils-set-of-4"
133	5	19	27	"General's #15 Charcoal Kit - 13 Piece"	"Created to meet artists' demands for a comprehensive charcoal set, this set includes charcoal pencils, compressed charcoal, white charcoal and more. It covers basic essentials for most drawing course work and applies to novice applications as well. The General's #15 Charcoal Kit Includes: 558 Charcoal White Pencil, 557 HB, 557 2B, 557 4B, 557 6B (2), Charcoal Sticks (3), White Charcoal Stick, Carbon Sketch Pencil, Little Red Sharpener, Kneaded Eraser."	"general-s-15-charcoal-kit-13-piece"
134	5	20	24	"Sargent Liquid Metals Metallic Markers - 6 Ct."	"These unique markers feature rich and long-lasting metallic colors with a medium tip. They dry fast on dark or light surfaces without offensive odors. Tip is felt and caps are vented. Non-toxic."	"sargent-liquid-metals-metallic-markers-6-ct"
135	5	20	25	"Prismacolor Art Markers, Cool Greys - Set of 12"	"Sanford has built a strong reputation with artists who depend on quality and consistency in color. These permanent markers feature two different style nibs that give the artist flexibility- one end has a broad (wedge) nib and the other a fine nib. Alcohol-based permanent ink is low-odor and will not bleed. Available in an extensive range of colors including primary colors, mid-tones, grays and metallics."	"prismacolor-art-markers-cool-greys-set-of-12"
136	5	20	25	"Prismacolor Art Markers, French Greys - Set of 12"	"Sanford has built a strong reputation with artists who depend on quality and consistency in color. These permanent markers feature two different style nibs that give the artist flexibility- one end has a broad (wedge) nib and the other a fine nib. Alcohol-based permanent ink is low-odor and will not bleed. Available in an extensive range of colors including primary colors, mid-tones, grays and metallics."	"prismacolor-art-markers-french-greys-set-of-12"
137	5	20	24	"Sargent Washable Brush Tip Markers - 12 Ct."	"Flexible brush tip markers in 12 vibrant colors. Color washes from most fabrics and skin with soap and water. Markers have a vented cap, and are non-toxic. They come in a convenient pouch for easy storage."	"sargent-washable-brush-tip-markers-12-ct"
138	5	20	30	"Sharpie Fine Point Permanent Markers Set of 12"	"Permanent markers with high intensity ink, Sharpies are quick-drying and proven permanent on most surfaces, such as metal, glass, plastic, foils, rubber, waxed paper, film and circuit boards. This Sharpie Set Includes 1 of each of the Following Colors: Black, Blue, Turquoise, Aqua, Green, Lime, Yellow, Orange, Berry, Red, Purple, Brown."	"sharpie-fine-point-permanent-markers-set-of-12"
139	5	20	30	"Sharpie Ultra-Fine Point Permanent Markers - Set of 24"	"24 extra fine tip Sharpies in all the various colors. Sharpie is a permanent marker that marks most surfaces with a smudgeproof and waterproof mark. Ultra fine Sharpies sport a precise 2mm tip.  Set includes:  Aqua, Berry, Blue, Black, Blue Ice, Brown,
Electric Pink, Green, Lime, Magenta, Mint, Nano, Blue, Navy, Optic Orange, Orange, Peach, Pink, Lemonade, Purple, Red, Slate Grey, Techno Blue, Yellow, Turquoise Blue, Ultra Violet."	"sharpie-ultra-fine-point-permanent-markers-set-of-24"
140	5	20	30	"Sharpie Chisel Tip Permanent Markers - Set of 8"	"Permanent markers with high intensity ink, Sharpies are quick-drying and proven permanent on most surfaces, such as metal, glass, plastic, foils, rubber, waxed paper, film and circuit boards.  Set includes:   Black, Blue, Green, Lime Green, Orange, Purple, Turquoise, Red."	"sharpie-chisel-tip-permanent-markers-set-of-8"
141	5	20	30	"Sharpie Metallic Colors 3 Piece Set"	"Never dull and always brilliant, Sharpie Metallic Fine Point Permanent Markers in three new colors leave glimmering marks nearly everywhere your imagination dares to wander.  "	"sharpie-metallic-colors-3-piece-set"
142	5	20	30	"Sharpie Metallic Colors 6 Piece Set"	"Never dull and always brilliant, Sharpie Metallic Fine Point Permanent Markers leave glimmering marks nearly everywhere your imagination dares to wander."	"sharpie-metallic-colors-6-piece-set"
143	5	21	31	"Sakura Pigma Micron Pens, Assorted Colors - Set of 6"	"These fine-point pens have waterproof, quick drying pigmented ink for permanency and true color reproduction. Use for graphics, drafting, illustration, accounting, etc.  This Set contains the following colors:  Black, Red, Blue, Green, Brown, Purple."	"sakura-pigma-micron-pens-assorted-colors-set-of-6"
144	5	21	31	"Sakura Pigma Micron Pens, Assorted Sizes, Black - Set of 3"	"These fine-point pens have waterproof, quick drying pigmented ink for permanency and true color reproduction. Use for graphics, drafting, illustration, accounting, etc. Set includes black pens in the following sizes: .25mm, .35mm, .45mm."	"sakura-pigma-micron-pens-assorted-sizes-black-set-of-3"
145	5	21	31	"Sakura Pigma Micron Pens, Assorted Sizes, Black - Set of 6"	"These fine-point pens have waterproof, quick drying pigmented ink for permanency and true color reproduction. Use for graphics, drafting, illustration, accounting, etc.  Set includes black pens in the following sizes: .2mm, .25mm, .3mm, .35mm, .45mm, and .5mm."	"sakura-pigma-micron-pens-assorted-sizes-black-set-of-6"
146	5	21	31	"Sakura Pigma Micron, Sepia - Set of 4"	"Draw, sketch and write in a hue that resembles the effect of aging in old photographs. Micron Pens feature high-quality, quick-drying pigmented ink that is waterproof, fade resistant and will not smear or feather once dry. Pigma Micron Pens have waterproof, quick drying pigmented ink for permanency and true color reproduction. The ink is archival, quick drying, will not bleed through most fine paper and will not smear or feather once dry.  This set includes a Pigma Brush Pen, a 1mm Pigma Graphic 1 Pen, a .25mm Pigma Micron 01 Pen and a .45mm Pigma Micron 05 Pen - all in that fine Sepia tone."	"sakura-pigma-micron-sepia-set-of-4"
147	5	21	11	"Pentel Brush Pen Bold Point - Black"	"The Pentel Brush Pen Bold Point's water-based dye ink dries quickly and produces rich, black tones. Ideal for creating subtle shading and translucent effects, the durable nylon brush tip holds its point. A portable alternative to traditional brushes and inks. ACMI Certified NON-TOXIC."	"pentel-brush-pen-bold-point-black"
148	5	21	11	"Pentel Brush Pen Fine Point - Black"	"The Pentel Brush Pen Fine Point is a water-based, nylon brush tip pen that is ideal for shading and translucent effects. ACMI Certified NON-TOXIC."	"pentel-brush-pen-fine-point-black"
149	5	21	11	"Pentel Color Brush Fine Tip Pen - Black Pigment"	"The Pentel Color Brush Pen is an intense, concentrated black pigment ink pen that is permanent, acid-free, fade-proof and water-resistant. ACMI Certified NON-TOXIC."	"pentel-color-brush-pen-black-pigment"
150	5	21	11	"Pentel Hybrid Technica Set of 5"	"Pentel Hybrid Technica roller-ball pens deliver acid-free, archival safe ink that is perfect for drawing and sketching.  Set Includes:  0.3mm (extra-fine), 0.4mm (fine), 0.5mm (medium), 0.6mm (bold), 0.8mm (extra-bold)."	"pentel-hybrid-technica-pack-of-5"
